source,frame,seconds,label,chunk_offset,used,joint_step,joint_step_change,joint_jerk,direction_change,gripper_value,gripper_change
gt,61,4.066666666666666,fine,14,True,0.003793258055500464,0.0015924091219593221,0.003571980443815433,0.0215588876156394,0.008424749597907066,0.008424749597907066
gt,62,4.133333333333334,fine,15,True,0.004038800150519187,0.0008407683783442803,0.0022081504761678164,0.021102860036446125,0.03242756053805351,0.024002810940146446
gt,63,4.2,fine,16,True,0.0032946176150367825,0.0011911020720522351,0.001600558591465913,0.032500257853821934,0.03993913531303406,0.007511574774980545
gt,64,4.266666666666667,fine,17,True,0.003614430359533134,0.0009493663191511693,0.0017230054535618288,0.03354908812308943,0.07130858302116394,0.03136944770812988
gt,65,4.333333333333333,fine,18,True,0.002786585301178358,0.0012938955899332155,0.002077605844427778,0.04908887794451955,0.07182388007640839,0.0005152970552444458
gt,66,4.4,fine,19,True,0.0023739095972148865,0.0008590443595078095,0.0010278738416087511,0.04290606631234306,0.11251480132341385,0.04069092124700546
gt,67,4.466666666666667,fine,20,True,0.002234673372349532,0.0008176840286912232,0.0010818207569617164,0.06119049432721413,0.13264663517475128,0.020131833851337433
gt,68,4.533333333333333,fine,21,True,0.0021004513435419355,0.0011981719696468856,0.00130252481180032,0.1510070373617971,0.1959327906370163,0.06328615546226501
gt,69,4.6,fine,22,True,0.001835794939237419,0.000743220832813426,0.0013610237750079199,0.06254336758856338,0.1933080554008484,0.0026247352361679077
gt,70,4.666666666666667,fine,23,True,0.0014620072557308972,0.000807281218867517,0.0013699391297060499,0.09537930817729512,0.2118111252784729,0.01850306987762451
gt,71,4.733333333333333,fine,0,False,,,,,0.29234474897384644,
gt,72,4.8,fine,1,False,0.0027500008074034595,,,,0.281632661819458,0.010712087154388428
gt,73,4.866666666666666,fine,2,False,0.0016471207255679317,0.0013290145282642118,,0.06070482668548616,0.3109417259693146,0.029309064149856567
gt,74,4.933333333333334,fine,3,True,0.0017788095930879773,0.0009589095335212446,0.002016158351414035,0.1539576742178307,0.39805909991264343,0.08711737394332886
gt,75,5.0,fine,4,True,0.001751589189821644,0.0003111952193526857,0.0010443954693123661,0.015421922479162742,0.3880866467952728,0.009972453117370605
gt,76,5.066666666666666,fine,5,True,0.0012120877389258744,0.0014142533420398499,0.0013123783837697748,0.40249328253100936,0.43649822473526,0.04841157793998718
gt,77,5.133333333333334,fine,6,True,0.0016519275862439116,0.001238079224521308,0.0026429984881386217,0.3344637838691369,0.49644407629966736,0.05994585156440735
gt,78,5.2,fine,7,True,0.0010633034866229377,0.0009317008520289763,0.0021378272622383293,0.1484736804701835,0.49307700991630554,0.0033670663833618164
gt,79,5.266666666666667,fine,8,True,0.0016341601733771843,0.0010410089563446336,0.00195148017359117,0.21806477605066554,0.5966760516166687,0.10359904170036316
gt,80,5.333333333333333,fine,9,True,0.001971010514146839,0.0007847015824649613,0.0014402730189511978,0.07797216775218141,0.6089104413986206,0.012234389781951904
gt,81,5.4,fine,10,True,0.0028977473120691145,0.0009991689378350697,0.0009866226183633438,0.012212002775728648,0.6275844573974609,0.018674015998840332
gt,82,5.466666666666667,fine,11,True,0.004914882075791615,0.0029075107958375234,0.002456888964423234,0.15393764203718885,0.6864991784095764,0.05891472101211548
gt,83,5.533333333333333,fine,12,True,0.0022683393912857263,0.0029376719827297897,0.005509427753558348,0.07291164320654142,0.6150515675544739,0.07144761085510254
gt,84,5.6,fine,13,True,0.0021375389628794242,0.0008819114297339638,0.002988654970805133,0.07844006560449168,0.5083903074264526,0.10666126012802124
gt,85,5.666666666666667,fine,14,True,0.0026358166921059785,0.0006132277717186787,0.0012738144168889958,0.01133865426651759,0.4948318898677826,0.013558417558670044
gt,86,5.733333333333333,fine,15,True,0.00405630217827438,0.0015335935554828197,0.0009504819164345063,0.015625725849003236,0.3623734712600708,0.1324584186077118
gt,87,5.8,fine,16,True,0.004967628810289122,0.0011926421070654987,0.0013635155825354988,0.014686674589797444,0.2742290794849396,0.08814439177513123
gt,88,5.866666666666666,fine,17,True,0.00557944339786686,0.0008935634941214129,0.001237894796651028,0.007651345597647352,0.19052863121032715,0.08370044827461243
gt,89,5.933333333333334,fine,18,True,0.006926611675904751,0.0017555966939041534,0.0017379703385250603,0.016395441556326773,0.1200440376996994,0.07048459351062775
gt,90,6.0,fine,19,True,0.006269506372277843,0.002403756477124082,0.002751427581538733,0.06155533712564265,0.03634360432624817,0.08370043337345123
gt,91,6.066666666666666,fine,20,True,0.006030037762634324,0.0008728255757493745,0.0029875256814467194,0.009317187660193516,0.005506614688783884,0.030836989637464285
gt,92,6.133333333333334,fine,21,True,0.005474106939732064,0.003128508193499138,0.003544127401028771,0.14357423562742244,0.0,0.005506614688783884
gt,93,6.2,fine,22,True,0.00784936962471868,0.0031011770905319497,0.005326921919895638,0.04626000524072782,0.0,0.0
gt,94,6.266666666666667,fine,23,True,0.006281964638615347,0.0017000518417473836,0.004691466783238308,0.004394875272557441,0.0,0.0
gt,95,6.333333333333333,fine,0,False,,,,,0.0,
gt,96,6.4,fine,1,False,0.0053565530248293304,,,,0.004395749885588884,0.004395749885588884
gt,97,6.466666666666667,fine,2,False,0.005151771228208246,0.0009056750992750404,,0.01410203025768364,0.009899809025228024,0.005504059139639139
gt,98,6.533333333333333,fine,3,True,0.0050968479734304585,0.002521340899380756,0.002079798827137954,0.12099537354350098,0.015020577237010002,0.005120768211781979
gt,99,6.6,fine,4,True,0.004297516793723222,0.0020825267159980845,0.0036338438644956347,0.08441432346560418,0.026212356984615326,0.011191779747605324
gt,100,6.666666666666667,fine,5,True,0.0043201057167910435,0.001325975531591278,0.003322294071608032,0.04733724845185294,0.04123557731509209,0.01502322033047676
gt,101,6.733333333333333,fine,6,True,0.004704353291501722,0.0013781901491423415,0.002505315480766621,0.04309737057138063,0.08316236734390259,0.0419267900288105
gt,102,6.8,fine,7,True,0.003982359692613849,0.0010402475620191266,0.001891704160782322,0.01496817158086361,0.13668076694011688,0.053518399596214294
gt,103,6.866666666666666,fine,8,True,0.003954930816013755,0.0007704458244611326,0.0009731156616347974,0.018820191781143802,0.16307352483272552,0.026392757892608643
gt,104,6.933333333333334,fine,9,True,0.0017975094268448551,0.002453101434029156,0.0026277952516691894,0.09588090587859355,0.2619006037712097,0.09882707893848419
gt,105,7.0,fine,10,True,0.001625152498170434,0.003075191206023031,0.0025514986324905752,1.6135504448673261,0.31387457251548767,0.051973968744277954
gt,106,7.066666666666666,fine,11,True,0.003338290632370082,0.0029468673920202792,0.00464161002794152,0.5298562196653929,0.36753445863723755,0.05365988612174988
gt,107,7.133333333333334,fine,12,True,0.0017037612238106664,0.0025454523877968043,0.005394502489303892,0.33472887588851397,0.4789990484714508,0.11146458983421326
gt,108,7.2,fine,13,True,0.003147903911906164,0.0021114824994263753,0.004387684710414081,0.22120901170209006,0.5936123728752136,0.11461332440376282
gt,109,7.266666666666667,fine,14,True,0.0014903727224234364,0.0026091303464898154,0.004466544916608902,0.43270895698864276,0.6640968918800354,0.07048451900482178
gt,110,7.333333333333333,fine,15,True,0.0017880668840898886,0.0008773089894736308,0.0018549986177216786,0.12778205541068277,0.7566078901290894,0.09251099824905396
gt,111,7.4,fine,16,True,0.0016068792365048013,0.0008330231612495094,0.0016399048613429468,0.11504539998333863,0.8270925283432007,0.07048463821411133
gt,112,7.466666666666667,fine,17,True,0.0008850154563846142,0.0010502535103974696,0.001536560402040245,0.20460579963523684,0.8931717872619629,0.06607925891876221
gt,113,7.533333333333333,fine,18,True,0.0026565439302119304,0.0023920783092394016,0.0027203107192871772,0.5494757353699858,0.9812775254249573,0.08810573816299438
gt,114,7.6,fine,19,True,0.0012801793934833498,0.0014548665108611225,0.003810008069462041,0.032676690187081525,0.9944933652877808,0.013215839862823486
gt,115,7.666666666666667,fine,20,True,0.0016046418218009747,0.0006460474352422056,0.001831979950240591,0.07596557182849206,1.0,0.005506634712219238
gt,116,7.733333333333333,fine,21,True,0.0016699869086019424,0.0014735736439678185,0.002023309049010016,0.40435951163390227,1.0,0.0
gt,117,7.8,fine,22,True,0.0031047109971286137,0.0019228975562032864,0.002945333110530218,0.15806717272429116,1.0,0.0
gt,118,7.866666666666666,fine,23,True,0.0033685328577104617,0.001043637692259405,0.0023987065907603994,0.04874480606639797,0.9944933652877808,0.005506634712219238
gt,119,7.933333333333334,fine,0,False,,,,,0.9988986849784851,
gt,120,8.0,fine,1,False,0.006829235078461129,,,,0.9955947399139404,0.0033039450645446777
gt,121,8.066666666666666,fine,2,False,0.010375255100937338,0.0036242071883512026,,0.0039561026078032135,0.9955947399139404,0.0
gt,122,8.133333333333333,fine,3,True,0.00958319327979981,0.0020267187692835885,0.005027044666168952,0.017501229118032646,0.9955947399139404,0.0
gt,123,8.2,fine,4,True,0.015460266201094178,0.006004665337667824,0.006918440524800753,0.005116201408024601,0.9955947399139404,0.0
gt,124,8.266666666666667,fine,5,True,0.01270968600763285,0.003995599022736318,0.009278121614041141,0.02137233679056827,0.9955947399139404,0.0
gt,125,8.333333333333334,fine,6,True,0.016679025955406778,0.004781474090989055,0.007264296899984552,0.016762574552903642,0.9955947399139404,0.0
gt,126,8.4,fine,7,True,0.015911722743445066,0.0041471700940447324,0.006411546175959199,0.031293828143027724,0.9955947399139404,0.0
gt,127,8.466666666666667,fine,8,True,0.01796901520061633,0.005318733201168909,0.008634622953645522,0.04206883028277264,0.9955947399139404,0.0
gt,128,8.533333333333333,fine,9,True,0.014750413792109025,0.003977507715239289,0.007289224192645302,0.010302139516104036,0.9955947399139404,0.0
gt,129,8.6,fine,10,True,0.01716821361254005,0.007624979337160112,0.009317125595302955,0.1032516867369031,0.9955947399139404,0.0
gt,130,8.666666666666666,fine,11,True,0.014571898593009574,0.003837107034699734,0.010245128066832171,0.015954007404895942,0.9955947399139404,0.0
gt,131,8.733333333333333,fine,12,True,0.017305247338711534,0.008231394260041,0.009403566409572026,0.11953162974419285,0.9955947399139404,0.0
gt,132,8.8,fine,13,True,0.013329165206720922,0.005222080136678621,0.011226663815661437,0.024843206903840453,0.9955947399139404,0.0
gt,133,8.866666666666667,fine,14,True,0.014190286501214976,0.012651488857298452,0.00932151752166,0.42115550442633753,0.9955947399139404,0.0
gt,134,8.933333333333334,fine,15,True,0.011494917485404923,0.005078939008456784,0.016456196778981653,0.05680187023967043,0.9955947399139404,0.0
gt,135,9.0,fine,16,True,0.013247639226953984,0.006261853126821591,0.009634381049318935,0.11865854913144458,0.9955947399139404,0.0
gt,136,9.066666666666666,fine,17,True,0.02051190913650966,0.014460482604343019,0.014151174624267945,0.2876631664692173,0.9955947399139404,0.0
gt,137,9.133333333333333,fine,18,True,0.009926455388519231,0.013747383729382851,0.027703459076723357,0.18893600548425404,0.9955947399139404,0.0
gt,138,9.2,fine,19,True,0.010475925428289989,0.005264847303437898,0.017793318816781156,0.1318252451800943,0.9955947399139404,0.0
gt,139,9.266666666666667,fine,20,True,0.019293592085333034,0.028410994808773023,0.030333533961870246,1.8044720008305972,0.9823788404464722,0.013215899467468262
gt,140,9.333333333333334,fine,21,True,0.006722121761007838,0.02475590316434564,0.05304169966659548,1.7534092286500913,0.9823788404464722,0.0
gt,141,9.4,fine,22,True,0.003356100087751462,0.003526353237895208,0.027670680667987408,0.02449157130600177,0.9823788404464722,0.0
gt,142,9.466666666666667,fine,23,True,0.001116358175817743,0.0024786374066375644,0.0015140000768268545,0.15042927208318813,0.9823788404464722,0.0
gt,143,9.533333333333333,fine,0,False,,,,,0.9955947399139404,
gt,144,9.6,fine,1,False,0.014857526437420457,,,,0.9955947399139404,0.0
gt,145,9.666666666666666,fine,2,False,0.008186762782582187,0.010885526168680356,,0.3041705313924765,0.9955947399139404,0.0
gt,146,9.733333333333333,fine,3,True,0.006271677996310285,0.0033426294577536763,0.01273079996353825,0.0730904660591325,0.9955947399139404,0.0
gt,147,9.8,fine,4,True,0.006816796922966903,0.004436340455000109,0.0061369532218555406,0.2266983948446698,0.9955947399139404,0.0
gt,148,9.866666666666667,fine,5,True,0.007115968539794768,0.0026279992504790847,0.006333822496558991,0.07026532326723256,0.9955947399139404,0.0
gt,149,9.933333333333334,fine,6,True,0.008032758030192844,0.0068072992997286535,0.009338919260236032,0.3979893410933243,0.9955947399139404,0.0
gt,150,10.0,fine,7,True,0.009955697100607407,0.007808384720169172,0.014227574252469012,0.3580840040515427,0.9955947399139404,0.0
gt,151,10.066666666666666,fine,8,True,0.0111430966868258,0.002676493051053725,0.009271780758477038,0.025932204564045658,0.9955947399139404,0.0
gt,152,10.133333333333333,fine,9,True,0.012668763193776246,0.006492610958711385,0.008491245004418665,0.1410588278829299,0.9955947399139404,0.0
gt,153,10.2,fine,10,True,0.01185100690027362,0.0025028191534054336,0.007916468818460377,0.018634167450624517,0.9955947399139404,0.0
gt,154,10.266666666666667,fine,11,True,0.014590690312282226,0.004701559844061107,0.006592778306277141,0.04221395722243715,0.9955947399139404,0.0
gt,155,10.333333333333334,fine,12,True,0.009176447796154744,0.008021454114372288,0.012302487355690879,0.13081454500885603,0.9955947399139404,0.0
gt,156,10.4,fine,13,True,0.009376441127002913,0.002704020527361769,0.007927690564324227,0.04225665356345898,0.9955947399139404,0.0
gt,157,10.466666666666667,fine,14,True,0.01123771617618845,0.0019632189967400977,0.003334543432151473,0.0018500750650062292,0.9955947399139404,0.0
gt,158,10.533333333333333,fine,15,True,0.009897558546979287,0.0026161463679819914,0.004023451897979748,0.02269344148395669,0.9955947399139404,0.0
gt,159,10.6,fine,16,True,0.011800649264199582,0.0034790787825396802,0.00604277337249939,0.036311677909716344,0.9955947399139404,0.0
gt,160,10.666666666666666,fine,17,True,0.008736368414906149,0.003808554527307167,0.005881080456733587,0.024808571801084756,0.9955947399139404,0.0
gt,161,10.733333333333333,fine,18,True,0.011212227313714926,0.0028224873705983223,0.006412122286965854,0.009374578296554303,0.9955947399139404,0.0
gt,162,10.8,fine,19,True,0.007632239742737826,0.005548995304560927,0.0081666503995747,0.10502578125338857,0.9955947399139404,0.0
gt,163,10.866666666666667,fine,20,True,0.009917843861775705,0.00548754924907855,0.010442128184029955,0.16440380154627343,0.9955947399139404,0.0
gt,164,10.933333333333334,fine,21,True,0.008516202020049332,0.0021229481247433775,0.007159983907929486,0.015049951420815333,0.9955947399139404,0.0
gt,165,11.0,fine,22,True,0.007333409351086366,0.0016659918469284372,0.001665889596112136,0.011020566210104388,0.9955947399139404,0.0
gt,166,11.066666666666666,fine,23,True,0.0071892408229987746,0.0016993225594660335,0.0026715413014264306,0.027189141659397675,0.9955947399139404,0.0
gt,167,11.133333333333333,fine,0,False,,,,,0.9955947399139404,
gt,168,11.2,fine,1,False,0.004786525661206776,,,,0.9955947399139404,0.0
gt,169,11.266666666666667,fine,2,False,0.00428175596421981,0.004186302702225231,,0.42133596843484833,0.9955947399139404,0.0
gt,170,11.333333333333334,fine,3,True,0.0034531179525453715,0.002051452523377307,0.004375202049104031,0.11909770798170127,0.9955947399139404,0.0
gt,171,11.4,fine,4,True,0.0024800139382789004,0.0030997076580252868,0.003055615174459806,0.5056911482064417,0.9955947399139404,0.0
gt,172,11.466666666666667,fine,5,True,0.0016183127461819819,0.0026623502375509728,0.0047362094299355974,0.7905416227739043,0.9955947399139404,0.0
gt,173,11.533333333333333,fine,6,True,0.003311375023348266,0.003201340900460212,0.0055212538750746025,0.6887799528444332,0.9955947399139404,0.0
gt,174,11.6,fine,7,True,0.0014689247364583226,0.002424071210026196,0.005563450416021675,0.25507979002847725,0.9955947399139404,0.0
gt,175,11.666666666666666,fine,8,True,0.00268744853499041,0.0017463744809054602,0.003373300037112124,0.19822169668283818,0.9955947399139404,0.0
gt,176,11.733333333333333,fine,9,True,0.0022016085275037528,0.0007887602881898932,0.0022772765725212526,0.03262812480915722,0.9955947399139404,0.0
gt,177,11.8,fine,10,True,0.003715832924498575,0.0039061093903210303,0.003800975804686337,0.7923919459695041,0.9955947399139404,0.0
gt,178,11.866666666666667,fine,11,True,0.0020191028314632334,0.002202202505432915,0.005513887462585726,0.1313404721685416,0.7323788404464722,0.26321589946746826
gt,179,11.933333333333334,fine,12,True,0.001940555041838617,0.0037169112905775102,0.0036022455900874464,1.762203261952164,0.7103524208068848,0.022026419639587402
gt,180,12.0,fine,13,True,0.0015056610595319303,0.0008846938019273935,0.004452335320008618,0.10157208880617807,0.6486784219741821,0.06167399883270264
gt,181,12.066666666666666,fine,14,True,0.0014995789194997252,0.0010031326350081495,0.001135406794704982,0.2228302834003868,0.5693832635879517,0.07929515838623047
gt,182,12.133333333333333,fine,15,True,0.003978080651165512,0.0030250663760854174,0.003334631075138448,0.2521232950615696,0.5033039450645447,0.06607931852340698
gt,183,12.2,fine,16,True,0.006459579210379086,0.004586643366391225,0.005814505464077112,0.28952057259455055,0.4328193962574005,0.07048454880714417
gt,184,12.266666666666667,fine,17,True,0.004586146381427241,0.0057362456799395665,0.008379452481750524,0.4961212628565771,0.3491189181804657,0.08370047807693481
gt,185,12.333333333333334,fine,18,True,0.01202107255021047,0.008577507262594307,0.01176899068326898,0.16592936241347633,0.27863436937332153,0.07048454880714417
gt,186,12.4,fine,19,True,0.018735787743492754,0.015652476874283106,0.020416039145931267,0.44380793801837115,0.21255509555339813,0.0660792738199234
gt,187,12.466666666666667,fine,20,True,0.029823993494612417,0.013207187010121652,0.017601907147652817,0.04606629566766629,0.12885461747646332,0.08370047807693481
gt,188,12.533333333333333,fine,21,True,0.02851918288100105,0.007116387617741417,0.01848649454970577,0.02876967908075534,0.058370061218738556,0.07048455625772476
gt,189,12.6,fine,22,True,0.026010509339214553,0.02241547938159922,0.028229374239495175,0.334430638000469,0.0033039927948266268,0.05506606842391193
gt,190,12.666666666666666,fine,23,True,0.020691853123508783,0.006763977686477064,0.027736246594560605,0.016223622477747668,0.0,0.0033039927948266268
wam,23,1.5333333333333334,free,0,False,,,,,0.0078125,
wam,24,1.6,free,1,False,0.028062712436252933,,,,0.00390625,0.00390625
wam,25,1.6666666666666667,free,2,False,0.02286037242869546,0.007387197521831706,,0.021438280719348612,0.00390625,0.0
wam,26,1.7333333333333334,free,3,True,0.030239430063182696,0.007801447999957425,0.013984332401507869,0.004637814160984521,0.00390625,0.0
wam,27,1.8,free,4,True,0.029138472954683414,0.00315219474782345,0.00891445130553942,0.004950584535422076,0.0078125,0.00390625
wam,28,1.8666666666666667,free,5,True,0.02542548247417928,0.005417908934817656,0.005528089934732469,0.010506333530581058,0.0078125,0.0
wam,29,1.9333333333333333,free,6,True,0.025288672910807317,0.007320604561942761,0.0072483490129091515,0.04165977824061262,0.00390625,0.00390625
wam,30,2.0,free,7,True,0.02501976935987417,0.005020565694517112,0.007246561769809216,0.019861786677215054,0.00390625,0.0
wam,31,2.066666666666667,free,8,True,0.021675902894592643,0.006136981200304945,0.0077531732293583035,0.024414365960202633,0.0078125,0.00390625
wam,32,2.1333333333333333,free,9,True,0.021045685842231755,0.004464406659154953,0.006412797866857348,0.021409938636908432,0.005859375,0.001953125
wam,33,2.2,free,10,True,0.017373279400706106,0.005767963896890956,0.007332926271904844,0.02705289340866457,0.0,0.005859375
wam,34,2.2666666666666666,free,11,True,0.021451971044156665,0.008289710088521416,0.011379291504013385,0.0698749845322344,0.001953125,0.001953125
wam,35,2.3333333333333335,free,12,True,0.014316106064485077,0.008492337789816418,0.015978828158276195,0.0345142169987015,0.001953125,0.0
wam,36,2.4,free,13,True,0.012990007851006185,0.02394590276246772,0.01761846558754526,1.5369656488474153,0.005859375,0.00390625
wam,37,2.466666666666667,free,14,True,0.003584859044125775,0.010162578218938121,0.03332825248436966,0.1591369585189183,0.0078125,0.001953125
wam,38,2.533333333333333,free,15,True,0.0072362285031691165,0.00949260025219644,0.005527109469325497,1.4798461385681891,0.0,0.0078125
wam,39,2.6,free,16,True,0.0051588741932057924,0.0035156240607132276,0.012294937705264634,0.10774230966576392,0.0,0.0
wam,40,2.6666666666666665,free,17,True,0.0028665258989043585,0.0034731530784900405,0.004810656522405332,0.2301836017217589,0.0,0.0
wam,41,2.7333333333333334,free,18,True,0.004764775837830177,0.004132888884275048,0.006008302973553314,0.49337637422476566,0.0,0.0
wam,42,2.8,free,19,True,0.006922226959478659,0.004036200725444294,0.005423966428344593,0.17639951535843057,0.0,0.0
wam,43,2.8666666666666667,free,20,True,0.011966441578039897,0.00716004935135069,0.008535370712786795,0.15586639100452737,0.0,0.0
wam,44,2.933333333333333,free,21,True,0.017146735266368257,0.006643959551533402,0.0064679744480044925,0.04217345711306242,0.0,0.0
wam,45,3.0,transition,22,False,0.0179991732428386,0.003733422566699142,0.007740931326084446,0.0214041400280639,0.0,0.0
wam,46,3.066666666666667,transition,23,False,0.01863563697258025,0.007836589005354505,0.009917130661477286,0.09093962684030366,0.001953125,0.001953125
wam,47,3.1333333333333333,transition,0,False,,,,,0.02734375,
wam,48,3.2,transition,1,False,0.011717618146191572,,,,0.052734375,0.025390625
wam,49,3.2666666666666666,transition,2,False,0.010835773844203592,0.004279394841005536,,0.06905428597246921,0.0859375,0.033203125
wam,50,3.3333333333333335,transition,3,False,0.013776775489443395,0.004418963621365026,0.0072968653440046395,0.036433552259588886,0.115234375,0.029296875
wam,51,3.4,transition,4,False,0.009834668442728314,0.004999352627796123,0.008615138031668003,0.0348856645998572,0.140625,0.025390625
wam,52,3.466666666666667,transition,5,False,0.011975324484952782,0.0036622380935063684,0.006847936417018692,0.03748547475734265,0.16796875,0.02734375
wam,53,3.533333333333333,transition,6,False,0.01021096103442954,0.0036067625532533714,0.006892497390881694,0.04046365878290481,0.203125,0.03515625
wam,54,3.6,transition,7,False,0.011933621570520834,0.0024013484447763817,0.0052445026934741104,0.011484731281448335,0.23828125,0.03515625
wam,55,3.6666666666666665,transition,8,False,0.011274336037848547,0.00284714062837516,0.004718913040580249,0.028509527536593637,0.28515625,0.046875
wam,56,3.7333333333333334,transition,9,False,0.010669996801740293,0.0029521728817493505,0.004663150822195562,0.03470614323272325,0.330078125,0.044921875
wam,57,3.8,transition,10,False,0.01062311262269325,0.0019132057489278278,0.004407709758737437,0.016136762301896868,0.37109375,0.041015625
wam,58,3.8666666666666667,transition,11,False,0.009987741646471471,0.0026482985820551978,0.0029262186912322958,0.031148599261986543,0.384765625,0.013671875
wam,59,3.933333333333333,transition,12,False,0.009624290014969951,0.0020968180025847482,0.004131080444217724,0.022182325612909448,0.39306640625,0.00830078125
wam,60,4.0,fine,13,True,0.00817184103261901,0.0023913357139190225,0.0037267813795009356,0.0229431818923439,0.3876953125,0.00537109375
wam,61,4.066666666666666,fine,14,True,0.009430592340736921,0.00205108600479799,0.003503313141316794,0.01701478417641189,0.37841796875,0.00927734375
wam,62,4.133333333333334,fine,15,True,0.007812741069746042,0.002637510747056853,0.00449227275361441,0.02944552309301196,0.373046875,0.00537109375
wam,63,4.2,fine,16,True,0.007757537153824445,0.00190677715693463,0.003589158548046365,0.02996942552047499,0.373046875,0.0
wam,64,4.266666666666667,fine,17,True,0.005053294679408701,0.0042114304256142925,0.00523485382134243,0.1329454176782373,0.384765625,0.01171875
wam,65,4.333333333333333,fine,18,True,0.0040719389809053316,0.002244810402208842,0.005418375315018928,0.0990468158627621,0.40576171875,0.02099609375
