source,frame,seconds,label,chunk_offset,used,joint_step,joint_step_change,joint_jerk,direction_change,gripper_value,gripper_change
gt,69,4.6,fine,22,True,0.0034915937150549856,0.002772916440290428,0.004212662979037755,0.33843084098158305,0.0,0.0
gt,70,4.666666666666667,fine,23,True,0.004579214552446965,0.005386538604018046,0.007378660161405037,0.8703578233040988,0.0,0.0
gt,71,4.733333333333333,fine,0,False,,,,,0.0,
gt,72,4.8,fine,1,False,0.003616132821660428,,,,0.0,0.0
gt,73,4.866666666666666,fine,2,False,0.0027190689268078443,0.0033436906603088387,,0.5276139544896826,0.0,0.0
gt,74,4.933333333333334,fine,3,True,0.00258683070377918,0.0006928385919388033,0.0038130062946255014,0.03287982845899007,0.0,0.0
gt,75,5.0,fine,4,True,0.0018284401788723754,0.0011132509020165813,0.0012391270478758144,0.07021039239260496,0.0,0.0
gt,76,5.066666666666666,fine,5,True,0.002052984631351173,0.0009063563151414324,0.0016400503267623753,0.10270524005005799,0.04249050095677376,0.04249050095677376
gt,77,5.133333333333334,fine,6,True,0.0019710310818747893,0.0019102995152063243,0.002566156843747452,0.45008414518813533,0.13446083664894104,0.09197033569216728
gt,78,5.2,fine,7,True,0.0019534227925901474,0.0023611525870158466,0.004214761844572885,0.723942769152854,0.20955747365951538,0.07509663701057434
gt,79,5.266666666666667,fine,8,True,0.0017005607976961954,0.0005797115940941506,0.002420674112928501,0.040959267104196395,0.263630747795105,0.0540732741355896
gt,80,5.333333333333333,fine,9,True,0.0012017464260604144,0.0009948496399574513,0.0012429108693275237,0.18127189513826303,0.31319209933280945,0.04956135153770447
gt,81,5.4,fine,10,True,0.0020888702017192885,0.0010681044534735726,0.0019097454903885208,0.07048153919616185,0.3528153896331787,0.03962329030036926
gt,82,5.466666666666667,fine,11,True,0.0016420967435047998,0.0010901470799227423,0.0017327257277455466,0.14413666689704907,0.37538468837738037,0.02256929874420166
gt,83,5.533333333333333,fine,12,True,0.0014846453584317397,0.00043122368389909605,0.0013046991139561634,0.03305321325968791,0.4053557217121124,0.029971033334732056
gt,84,5.6,fine,13,True,0.0008433634524655674,0.000838511130685034,0.0009093067452319152,0.11654797970864894,0.4064277112483978,0.0010719895362854004
gt,85,5.666666666666667,fine,14,True,0.0012830071086697699,0.0005943495387688566,0.0013640941061451152,0.07391807923528204,0.47557511925697327,0.06914740800857544
gt,86,5.733333333333333,fine,15,True,0.0014039754180324349,0.0004653893621973118,0.0008599618259842581,0.056057501776883845,0.46306008100509644,0.012515038251876831
gt,87,5.8,fine,16,True,0.0010276760155902701,0.0008936724625322214,0.0009796429516393283,0.2276943165002997,0.4652722477912903,0.0022121667861938477
gt,88,5.866666666666666,fine,17,True,0.00238768444965224,0.0017889098118175613,0.002371542766775438,0.2752045939063428,0.48982149362564087,0.024549245834350586
gt,89,5.933333333333334,fine,18,True,0.001957221133724059,0.0017422838274242165,0.002988000529845363,0.3049557184925239,0.6024370789527893,0.11261558532714844
gt,90,6.0,fine,19,True,0.009571489148228664,0.007942587804046821,0.006911387927946161,0.13632310955665472,0.6861233711242676,0.08368629217147827
gt,91,6.066666666666666,fine,20,True,0.0065194329419011885,0.004443244705553746,0.011956302738352461,0.08355178301040855,0.6861233711242676,0.0
gt,92,6.133333333333334,fine,21,True,0.008958826978459646,0.0031298376750931193,0.007272397535039746,0.03291793266502496,0.6861233711242676,0.0
gt,93,6.2,fine,22,True,0.00882124264465923,0.0038317756379699637,0.005603209182742355,0.09277457090729191,0.6861233711242676,0.0
gt,94,6.266666666666667,fine,23,True,0.008860601650740143,0.0021924510936033184,0.005114782398919968,0.03073950482528731,0.6861233711242676,0.0
gt,95,6.333333333333333,fine,0,False,,,,,0.6861233711242676,
gt,96,6.4,fine,1,False,0.010665524452587996,,,,0.6861233711242676,0.0
gt,97,6.466666666666667,fine,2,False,0.01156621948885332,0.0019138938434080045,,0.01155862027121013,0.6861233711242676,0.0
gt,98,6.533333333333333,fine,3,True,0.010193084249146719,0.0023432079335626525,0.0041091807323434155,0.015289491845291159,0.6861233711242676,0.0
gt,99,6.6,fine,4,True,0.010619597644177319,0.002090943262100506,0.004118274259583681,0.019354583519867963,0.6861233711242676,0.0
gt,100,6.666666666666667,fine,5,True,0.009984368999749898,0.002100001088068878,0.0036179737370045243,0.01889318984213051,0.6861233711242676,0.0
gt,101,6.733333333333333,fine,6,True,0.009930135231029646,0.004715814827335494,0.004802501685960828,0.11213734315857427,0.6861233711242676,0.0
gt,102,6.8,fine,7,True,0.010833396899148516,0.005554039169366209,0.0024696136495986456,0.13958114928272525,0.6861233711242676,0.0
gt,103,6.866666666666666,fine,8,True,0.014287562767790658,0.0038677853159979087,0.0038450719625673056,0.009783065868509078,0.6861233711242676,0.0
gt,104,6.933333333333334,fine,9,True,0.02137703086924312,0.009273287065826778,0.007629829355633807,0.058497530683525256,0.6861233711242676,0.0
gt,105,7.0,fine,10,True,0.019119578589853102,0.004783971420755379,0.011489976491337298,0.021763431592231708,0.6861233711242676,0.0
gt,106,7.066666666666666,fine,11,True,0.024906696383496754,0.007134080523890591,0.007179417648431039,0.01827401315343513,0.6861233711242676,0.0
gt,107,7.133333333333334,fine,12,True,0.027400514903045053,0.0035071964014283183,0.006415377483538001,0.004455446994378609,0.6861233711242676,0.0
gt,108,7.2,fine,13,True,0.02287068389014701,0.0060490269307859,0.009365315184355464,0.012822854048870846,0.6861233711242676,0.0
gt,109,7.266666666666667,fine,14,True,0.031014407908709393,0.008302910865278896,0.01336424332642527,0.0018454895472147514,0.6861233711242676,0.0
gt,110,7.333333333333333,fine,15,True,0.027669432940950058,0.005471082919075012,0.012542470842306041,0.010921090244446763,0.6861233711242676,0.0
gt,111,7.4,fine,16,True,0.031902088223590294,0.004541857994109299,0.009015883465394808,0.001536798623909319,0.6861233711242676,0.0
gt,112,7.466666666666667,fine,17,True,0.027619445606313107,0.0047029187004906,0.008877423092318896,0.0021429686813616566,0.6861233711242676,0.0
gt,113,7.533333333333333,fine,18,True,0.02725492358898023,0.0021120371399350993,0.005147562148653733,0.002874615266712288,0.6861233711242676,0.0
gt,114,7.6,fine,19,True,0.024668754566551588,0.007313378403281759,0.008317287801114284,0.034801502214627855,0.6861233711242676,0.0
gt,115,7.666666666666667,fine,20,True,0.023416360199125363,0.0027184620108893077,0.009122480431883052,0.005038967745850553,0.6861233711242676,0.0
gt,116,7.733333333333333,fine,21,True,0.018218811970225113,0.005593283077720643,0.005803889065589509,0.005004834955715243,0.6861233711242676,0.0
gt,117,7.8,fine,22,True,0.01601594758623298,0.0052001646779274,0.006468368876496445,0.03802218077658892,0.6861233711242676,0.0
gt,118,7.866666666666666,fine,23,True,0.010530553757853589,0.009051131813006954,0.01102220459179012,0.15366543938272004,0.6861233711242676,0.0
gt,119,7.933333333333334,fine,0,False,,,,,0.6861233711242676,
gt,120,8.0,fine,1,False,0.008349730375673044,,,,0.6861233711242676,0.0
gt,121,8.066666666666666,fine,2,False,0.007581583973190057,0.0056070471500082155,,0.2436563262786875,0.6861233711242676,0.0
gt,122,8.133333333333333,fine,3,True,0.03567979835633884,0.04188653137836644,0.040680163985522697,1.7836199118957834,0.4361233711242676,0.25
gt,123,8.2,fine,4,True,0.007687521911819851,0.043158017088562074,0.08494700119502302,1.966987351063826,0.4361233711242676,0.0
gt,124,8.266666666666667,fine,5,True,0.00458185097189529,0.003231033561929192,0.0462622169281025,0.011276496788667267,0.4361233711242676,0.0
gt,125,8.333333333333334,fine,6,True,0.0030863305510888043,0.0016414521120865057,0.0018600561901756297,0.01618627590601296,0.4361233711242676,0.0
gt,126,8.4,fine,7,True,0.0021043239220576116,0.0011061617386063372,0.0006599512662657297,0.019959289816658732,0.4361233711242676,0.0
gt,127,8.466666666666667,fine,8,True,0.00095485828065807,0.001266916396058194,0.0006379973368419662,0.07062198228867078,0.4361233711242676,0.0
gt,128,8.533333333333333,fine,9,True,0.015871427271013337,0.01571706028974474,0.015649145174461365,0.8090403284006028,0.6861233711242676,0.25
gt,129,8.6,fine,10,True,0.008546259688512105,0.015499020320384747,0.029888148330911083,0.687701669851899,0.6861233711242676,0.0
gt,130,8.666666666666666,fine,11,True,0.01024510001559283,0.00560996754638821,0.02073503006216183,0.16323985678122044,0.6861233711242676,0.0
gt,131,8.733333333333333,fine,12,True,0.010362544208512545,0.006172762838952941,0.011480828856782234,0.17938633089229605,0.6861233711242676,0.0
gt,132,8.8,fine,13,True,0.014311702733761178,0.007070875553348211,0.011906747111310624,0.11598151353321162,0.6861233711242676,0.0
gt,133,8.866666666666667,fine,14,True,0.011526355324565894,0.005285353427947512,0.012219811624464047,0.06115598949079526,0.6861233711242676,0.0
gt,134,8.933333333333334,fine,15,True,0.013989746593637676,0.004546503167641712,0.009768147999087365,0.04527852079440442,0.6861233711242676,0.0
gt,135,9.0,fine,16,True,0.01719587621414248,0.018667212174131326,0.022873341561104325,0.7028956970813477,0.6861233711242676,0.0
gt,136,9.066666666666666,fine,17,True,0.014026458434492487,0.003607723397272968,0.020434016789083312,0.0061577383986370915,0.6861233711242676,0.0
gt,137,9.133333333333333,fine,18,True,0.008337662178019092,0.006925661734460457,0.004421679547642363,0.06670659050154548,0.6861233711242676,0.0
gt,138,9.2,fine,19,True,0.0058066326152110305,0.00281278351106449,0.005891132403715615,0.015549722010036682,0.6861233711242676,0.0
gt,139,9.266666666666667,fine,20,True,0.004185233903520797,0.0023740701881354827,0.0022503898390950875,0.061872709247225544,0.6861233711242676,0.0
gt,140,9.333333333333334,fine,21,True,0.008024820387874363,0.0047295199665155566,0.0069983872386340075,0.11352931915737385,0.6861233711242676,0.0
gt,141,9.4,fine,22,True,0.0104351195152909,0.003069051011484488,0.0032808238180723824,0.021552029846497178,0.6861233711242676,0.0
gt,142,9.466666666666667,fine,23,True,0.006023580064081624,0.0048371735333370205,0.007426519864792836,0.031313786634453056,0.6861233711242676,0.0
gt,143,9.533333333333333,fine,0,False,,,,,0.6861233711242676,
gt,144,9.6,fine,1,False,0.007017214668367374,,,,0.6861233711242676,0.0
gt,145,9.666666666666666,fine,2,False,0.0065585969326275055,0.00065290487986415,,0.0023461548251159092,0.6861233711242676,0.0
gt,146,9.733333333333333,fine,3,True,0.009967231143473202,0.0038721238573353406,0.004172265760634121,0.025810782451693992,0.6861233711242676,0.0
gt,147,9.8,fine,4,True,0.007402693870605243,0.003329733035903982,0.0068384078318795465,0.030563866189887157,0.6861233711242676,0.0
gt,148,9.866666666666667,fine,5,True,0.0065824379401127455,0.0019825453067352605,0.004105799007754145,0.03342720076929995,0.6861233711242676,0.0
gt,149,9.933333333333334,fine,6,True,0.011386643021830498,0.005130167908821297,0.005453586275969073,0.02160210452838862,0.6861233711242676,0.0
gt,150,10.0,fine,7,True,0.01030770683535895,0.0015695173670519998,0.006459555449321548,0.0055349727330455956,0.6861233711242676,0.0
gt,151,10.066666666666666,fine,8,True,0.011201853593596564,0.0015954062890992213,0.0020257237995516745,0.007559937680290507,0.6861233711242676,0.0
gt,152,10.133333333333333,fine,9,True,0.009665058665151667,0.0019001273373032677,0.0032321474845772606,0.005766993547427379,0.6861233711242676,0.0
gt,153,10.2,fine,10,True,0.011314477849393286,0.002456010484229105,0.003765187774547303,0.015140601993412606,0.6861233711242676,0.0
gt,154,10.266666666666667,fine,11,True,0.010389427702507082,0.002634228495635992,0.004759639137625944,0.02587576711740225,0.6861233711242676,0.0
gt,155,10.333333333333334,fine,12,True,0.010701585378405752,0.0014155410826050977,0.0026707677151471708,0.008572840192446307,0.6861233711242676,0.0
gt,156,10.4,fine,13,True,0.010368094432349186,0.0025525137371360802,0.0031672471960106216,0.02885903028005221,0.6861233711242676,0.0
gt,157,10.466666666666667,fine,14,True,0.009521652311764151,0.0022003226763032185,0.004427207008418241,0.02089190398842422,0.6861233711242676,0.0
gt,158,10.533333333333333,fine,15,True,0.008339731449208387,0.001760247043967119,0.002907372565505053,0.0107138590105752,0.6861233711242676,0.0
gt,159,10.6,fine,16,True,0.008522967291556233,0.0024108906351037883,0.0035786010499798686,0.04065052459524843,0.6861233711242676,0.0
gt,160,10.666666666666666,fine,17,True,0.007469648211383997,0.0015284211121274521,0.0025365666074712626,0.009633374799147165,0.6861233711242676,0.0
gt,161,10.733333333333333,fine,18,True,0.00780640776848187,0.000651029717202117,0.0016219400426584906,0.0026618653038581463,0.6861233711242676,0.0
gt,162,10.8,fine,19,True,0.007148477237118018,0.0008238603857655058,0.0013889199780418855,0.002203011140096356,0.6861233711242676,0.0
gt,163,10.866666666666667,fine,20,True,0.009253505905501856,0.002490339163706105,0.0031136896809912805,0.013383856695077356,0.6861233711242676,0.0
gt,164,10.933333333333334,fine,21,True,0.0048067604026697875,0.0047268556134900195,0.0070960152087451624,0.028885498070627458,0.6861233711242676,0.0
gt,165,11.0,fine,22,True,0.005203001214014122,0.0014497604772178833,0.005015882381764902,0.03888107365965665,0.6861233711242676,0.0
gt,166,11.066666666666666,fine,23,True,0.007958799220660343,0.003265660660467275,0.0035913554255095673,0.037070072899388795,0.6861233711242676,0.0
gt,167,11.133333333333333,fine,0,False,,,,,0.6861233711242676,
gt,168,11.2,fine,1,False,0.002569105591644466,,,,0.6861233711242676,0.0
gt,169,11.266666666666667,fine,2,False,0.0027829871718784765,0.0012191195999349687,,0.10073776227862863,0.6861233711242676,0.0
gt,170,11.333333333333334,fine,3,True,0.002401744614728709,0.00092885327432916,0.0018384327140019148,0.0536669579011404,0.6861233711242676,0.0
gt,171,11.4,fine,4,True,0.004241505171911259,0.0034494349211340127,0.004202222119195374,0.41787926607227177,0.6861233711242676,0.0
gt,172,11.466666666666667,fine,5,True,0.004534755206903379,0.0011900214846064612,0.0029196296172430904,0.034577897805659896,0.6861233711242676,0.0
gt,173,11.533333333333333,fine,6,True,0.0025758909352362924,0.002665183641635899,0.0035036906444650203,0.139801595324766,0.6861233711242676,0.0
gt,174,11.6,fine,7,True,0.0015329738957572513,0.0015969656829476933,0.002473564147133823,0.1851997105302634,0.6861233711242676,0.0
gt,175,11.666666666666666,fine,8,True,0.004649184732998834,0.00401720938791111,0.0050502466626892685,0.450900111775452,0.3647088408470154,0.3214145302772522
gt,176,11.733333333333333,fine,9,True,0.0012033678048028076,0.0045470341587214805,0.008352715140415901,0.7866282392568458,0.18171806633472443,0.18299077451229095
gt,177,11.8,fine,10,True,0.003017567159350729,0.002873777591566775,0.007381434678428185,0.6839638819819925,0.11123351007699966,0.07048455625772476
gt,178,11.866666666666667,fine,11,True,0.0033896348067326727,0.0018759390545150646,0.00375772910917182,0.16526026812121708,0.04515417665243149,0.06607933342456818
gt,179,11.933333333333334,fine,12,True,0.0031818673662835136,0.000965715121929792,0.0016785496686003618,0.041233565534091854,0.0033040146809071302,0.04185016197152436
gt,180,12.0,fine,13,True,0.0072437439526220355,0.004800202228769861,0.005419615838982127,0.14194117669570383,0.0,0.0033040146809071302
gt,181,12.066666666666666,fine,14,True,0.009406244969813397,0.0030595703894718035,0.004587842544052375,0.0343763263700283,0.0,0.0
gt,182,12.133333333333333,fine,15,True,0.010930352660415034,0.0022769016298146787,0.002073098950930313,0.013915364711358569,0.0,0.0
gt,183,12.2,fine,16,True,0.022436602390507578,0.011907945243153226,0.010743800135079471,0.019175864375651996,0.0,0.0
gt,184,12.266666666666667,fine,17,True,0.026334457311771482,0.007987238234223778,0.011882802277328618,0.04112907574979574,0.0,0.0
gt,185,12.333333333333334,fine,18,True,0.021618799554477784,0.011171071993873892,0.01739446768333772,0.09006844812845072,0.0,0.0
gt,186,12.4,fine,19,True,0.026601170972762343,0.005890220944588059,0.014758518110941405,0.008581923758727461,0.0,0.0
gt,187,12.466666666666667,fine,20,True,0.02200640230171014,0.009290422629547074,0.013817505165513574,0.05568883771409472,0.0,0.0
gt,188,12.533333333333333,fine,21,True,0.022460130266236406,0.015042194872716389,0.006638874583036411,0.22868400271117173,0.0,0.0
gt,189,12.6,fine,22,True,0.023944642572409636,0.00890468905252872,0.022878761735070387,0.07167138363966796,0.0,0.0
gt,190,12.666666666666666,fine,23,True,0.022139057660881766,0.006182944766188033,0.009497418853438303,0.03298235166574903,0.0,0.0
wam,23,1.5333333333333334,free,0,False,,,,,0.005859375,
wam,24,1.6,free,1,False,0.01888914809875206,,,,0.00390625,0.001953125
wam,25,1.6666666666666667,free,2,False,0.015237351273246016,0.004312297009865565,,0.009138132787775644,0.00390625,0.0
wam,26,1.7333333333333334,free,3,True,0.020528642598460406,0.0074989822769037625,0.009910930167287557,0.04513551512505942,0.00390625,0.0
wam,27,1.8,free,4,True,0.021257350335752802,0.0026244392504171,0.007052612148012721,0.007283331235283685,0.005859375,0.001953125
wam,28,1.8666666666666667,free,5,True,0.019055165596391626,0.00407362098706828,0.0058404206592802006,0.014497485235360874,0.00390625,0.001953125
wam,29,1.9333333333333333,free,6,True,0.020538720950621082,0.00443252373774709,0.004184580794314509,0.022288865857776452,0.0,0.00390625
wam,30,2.0,free,7,True,0.0218985189920011,0.0035173066486296123,0.003154434548636502,0.011697592301103454,0.0,0.0
wam,31,2.066666666666667,free,8,True,0.02277048694059018,0.003986805712763352,0.003666047298904961,0.015175571040230262,0.0,0.0
wam,32,2.1333333333333333,free,9,True,0.020197053831317386,0.004840793993005355,0.006872535054795364,0.01827663328385931,0.0,0.0
wam,33,2.2,free,10,True,0.021473348139724353,0.004584238528395972,0.007580919168721408,0.02234999845492236,0.0,0.0
wam,34,2.2666666666666666,free,11,True,0.02181961065014016,0.0036634768514555807,0.006293217124458065,0.014194265373757786,0.0,0.0
wam,35,2.3333333333333335,free,12,True,0.01906499484529002,0.004511018805263681,0.006378728148290862,0.015338540559028835,0.0,0.0
wam,36,2.4,free,13,True,0.016651953333782412,0.003935101703353405,0.005365739575657066,0.015217617734736177,0.001953125,0.001953125
wam,37,2.466666666666667,free,14,True,0.016730137981300294,0.004626618985212501,0.0077759465889905835,0.03840685339385175,0.0,0.001953125
wam,38,2.533333333333333,free,15,True,0.017260758255606003,0.002920355449077971,0.00642651170166726,0.014279147889818655,0.0,0.0
wam,39,2.6,free,16,True,0.01735332352194443,0.0024466744201929033,0.003828195995823102,0.009978327731784198,0.0,0.0
wam,40,2.6666666666666665,free,17,True,0.01957320364133671,0.005273573324242473,0.004856247504253167,0.03368471229579195,0.0,0.0
wam,41,2.7333333333333334,free,18,True,0.017854229021299173,0.0031535217230231317,0.008372179557087914,0.010000767321783899,0.0,0.0
wam,42,2.8,free,19,True,0.02004967531353778,0.005205296314811852,0.006632125197900526,0.03111298751900149,0.0,0.0
wam,43,2.8666666666666667,free,20,True,0.020834909308981762,0.005077142030299812,0.006259508787173489,0.0301158499803168,-0.00390625,0.00390625
wam,44,2.933333333333333,free,21,True,0.0206362502377781,0.0037938156244186044,0.006844452991025493,0.01669196953523666,0.0,0.00390625
wam,45,3.0,transition,22,False,0.021119506033270646,0.003960815223676884,0.0069045426388747565,0.017730093000070113,-0.00390625,0.00390625
wam,46,3.066666666666667,transition,23,False,0.016153049478213933,0.0063348354006236085,0.008874645374914867,0.022665545242954055,0.001953125,0.005859375
wam,47,3.1333333333333333,transition,0,False,,,,,0.00390625,
wam,48,3.2,transition,1,False,0.015960076076862152,,,,0.00390625,0.0
wam,49,3.2666666666666666,transition,2,False,0.01543381323232348,0.002772991232062722,,0.015046245420988758,0.00390625,0.0
wam,50,3.3333333333333335,transition,3,False,0.01889044577359697,0.005101733939703992,0.007040893372219769,0.024145605939560832,0.00390625,0.0
wam,51,3.4,transition,4,False,0.01659182870925659,0.003815205283518675,0.008297145642219467,0.014791561908023443,0.005859375,0.001953125
wam,52,3.466666666666667,transition,5,False,0.016215672631960408,0.003030476605114845,0.0031961305221007326,0.016804262427740357,0.00390625,0.001953125
wam,53,3.533333333333333,transition,6,False,0.015342312456021046,0.003493453156798111,0.002762936782286833,0.022994583327699436,0.00390625,0.0
wam,54,3.6,transition,7,False,0.018280660567516097,0.0040493608155433465,0.005687490735190105,0.013840160530011802,0.0,0.00390625
wam,55,3.6666666666666665,transition,8,False,0.01797242089671285,0.00417454059948594,0.005901216730296051,0.026376346800010442,0.00390625,0.00390625
wam,56,3.7333333333333334,transition,9,False,0.018925282525663972,0.0036259829359756315,0.006153103345070144,0.017992670245318032,0.00390625,0.0
wam,57,3.8,transition,10,False,0.01913772438780268,0.0019099700199351592,0.005020157811244978,0.004973750458378001,0.0,0.00390625
wam,58,3.8666666666666667,transition,11,False,0.0060409450300539244,0.014681258270623151,0.01521541465430324,0.1903543694953237,0.0,0.0
wam,59,3.933333333333333,transition,12,False,0.01018023706299358,0.014915069545833945,0.005757813989799192,1.669360938792129,0.0,0.0
wam,60,4.0,fine,13,True,0.0043499981643809645,0.00830495847826861,0.02285694896744318,0.3949579962029739,0.001953125,0.001953125
wam,61,4.066666666666666,fine,14,True,0.010047593893067372,0.01245773446245386,0.0076893391432701986,1.4040372108908334,-0.00390625,0.005859375
wam,62,4.133333333333334,fine,15,True,0.007826714574348533,0.0047656470157012715,0.01649747609825654,0.11304149134326391,0.0,0.00390625
wam,63,4.2,fine,16,True,0.0051080968143157775,0.004883317224891173,0.006922671754000083,0.20580368609277666,0.0,0.0
wam,64,4.266666666666667,fine,17,True,0.005014515860282588,0.003274462300892265,0.006713422250975117,0.20912550606901192,-0.00390625,0.00390625
wam,65,4.333333333333333,fine,18,True,0.010434026987631927,0.0069900459235314304,0.007920716247669567,0.18624854225693543,0.00390625,0.0078125
wam,66,4.4,fine,19,True,0.01267456306228082,0.0046465494287933964,0.00834140302021858,0.06264963719885464,0.0,0.00390625
wam,67,4.466666666666667,fine,20,True,0.014898091823037354,0.0035878177611650044,0.005770158453681472,0.0209937253506568,-0.00390625,0.00390625
wam,68,4.533333333333333,fine,21,True,0.012739565152565255,0.003851163842211854,0.006546107008392398,0.026797898313292046,0.0,0.00390625
wam,69,4.6,fine,22,True,0.01429950387898242,0.0041285832047858835,0.007438733720476639,0.0401049394973656,0.0,0.0
wam,70,4.666666666666667,fine,23,True,0.011086806747676734,0.004950580770452708,0.008509945109095054,0.04474328157222052,0.001953125,0.001953125
wam,71,4.733333333333333,fine,0,False,,,,,0.095703125,
