source,frame,seconds,label,chunk_offset,used,joint_step,joint_step_change,joint_jerk,direction_change,gripper_value,gripper_change
gt,92,6.133333333333334,fine,21,True,0.004462869875710999,0.0013077424872213902,0.0020950834939803755,0.008907416030267346,0.7649469375610352,0.16941624879837036
gt,93,6.2,fine,22,True,0.004812310771301816,0.0005470031912538124,0.001796293354947129,0.004123152379291395,0.7962555289268494,0.03130859136581421
gt,94,6.266666666666667,fine,23,True,0.004354848337354327,0.0008317974795770609,0.0010703967590906434,0.01151447845638398,0.857929527759552,0.06167399883270264
gt,95,6.333333333333333,fine,0,False,,,,,0.950440526008606,
gt,96,6.4,fine,1,False,0.0029145038943977747,,,,0.9955946803092957,0.0451541543006897
gt,97,6.466666666666667,fine,2,False,0.0024207172750435983,0.0014811900016173968,,0.1382031253638596,0.950440526008606,0.0451541543006897
gt,98,6.533333333333333,fine,3,True,0.00266922062360216,0.0009921106595540518,0.0013696501297263432,0.07138743779358869,0.9471365809440613,0.0033039450645446777
gt,99,6.6,fine,4,True,0.007034129171715786,0.005916762269263861,0.005183974111676673,0.42490287580111974,0.9471365809440613,0.0
gt,100,6.666666666666667,fine,5,True,0.008739985434384692,0.002682488031635806,0.004200643988503408,0.03485623677820693,0.9471365809440613,0.0
gt,101,6.733333333333333,fine,6,True,0.011755790246474874,0.0032788259919090284,0.0017435030621114588,0.008056908864857548,0.9471365809440613,0.0
gt,102,6.8,fine,7,True,0.011939804611219804,0.0018559495723711333,0.0034225040004102173,0.012149625435700973,0.9471365809440613,0.0
gt,103,6.866666666666666,fine,8,True,0.013707320943191131,0.0026961540472076567,0.0017299701792615957,0.012663642376364304,0.9471365809440613,0.0
gt,104,6.933333333333334,fine,9,True,0.009743649027440435,0.004350879507751131,0.006239802861409766,0.012052537141367559,0.9471365809440613,0.0
gt,105,7.0,fine,10,True,0.013661093150317724,0.003992533091886686,0.007957682814754027,0.002231075635757862,0.9471365809440613,0.0
gt,106,7.066666666666666,fine,11,True,0.013642413161257349,0.0012748545120089539,0.004417185597762863,0.004359346112031148,0.9471365809440613,0.0
gt,107,7.133333333333334,fine,12,True,0.015201157231812158,0.001946768343410047,0.002770266990066342,0.003279537176055558,0.9471365809440613,0.0
gt,108,7.2,fine,13,True,0.01692303849672572,0.0020356175090904378,0.0019899236043106577,0.0022912820433347303,0.9471365809440613,0.0
gt,109,7.266666666666667,fine,14,True,0.018776941819438685,0.002042691951860838,0.0012035480724747311,0.001157518481218145,0.9471365809440613,0.0
gt,110,7.333333333333333,fine,15,True,0.01716471602016297,0.0025843921741814106,0.004243553895037791,0.006329196118451175,0.9471365809440613,0.0
gt,111,7.4,fine,16,True,0.021502983575339963,0.004433813684918945,0.00639756098735682,0.0011354039571050967,0.9471365809440613,0.0
gt,112,7.466666666666667,fine,17,True,0.017338469873714596,0.004284749858588103,0.008668672791319996,0.0013624308126864992,0.9471365809440613,0.0
gt,113,7.533333333333333,fine,18,True,0.021827127318522346,0.006139270023012982,0.009590424274281762,0.023176955478869665,0.9471365809440613,0.0
gt,114,7.6,fine,19,True,0.020313991394795977,0.0022608991301047783,0.00807379469103382,0.0031823517417839398,0.9471365809440613,0.0
gt,115,7.666666666666667,fine,20,True,0.02188427350365346,0.0035655172028956055,0.004263122198544743,0.011525100630493945,0.9471365809440613,0.0
gt,116,7.733333333333333,fine,21,True,0.01837848512345912,0.0036822546065713104,0.006522287747021995,0.0015768864586720444,0.9471365809440613,0.0
gt,117,7.8,fine,22,True,0.01925106151073702,0.0055660149277487496,0.007357208788380141,0.04270587320186259,0.9471365809440613,0.0
gt,118,7.866666666666666,fine,23,True,0.018254555516331702,0.0053883395424613525,0.006340368794613135,0.03989700792774209,0.9471365809440613,0.0
gt,119,7.933333333333334,fine,0,False,,,,,0.9471365809440613,
gt,120,8.0,fine,1,False,0.01798911650469705,,,,0.9471365809440613,0.0
gt,121,8.066666666666666,fine,2,False,0.01689137900276975,0.003329182661365584,,0.0162548501840607,0.9471365809440613,0.0
gt,122,8.133333333333333,fine,3,True,0.013735039455234929,0.004837695924155358,0.004365526248627461,0.028966820808835614,0.9471365809440613,0.0
gt,123,8.2,fine,4,True,0.018959846905962224,0.009167841383429066,0.011499815678505857,0.10896236237980617,0.9471365809440613,0.0
gt,124,8.266666666666667,fine,5,True,0.020794730565274727,0.010321560775239151,0.010247225357906536,0.13083565986809498,0.9471365809440613,0.0
gt,125,8.333333333333334,fine,6,True,0.017197038993936098,0.0052269361120424185,0.014519646504952244,0.020102297520454337,0.9471365809440613,0.0
gt,126,8.4,fine,7,True,0.02534058114113032,0.0123788435796228,0.016435225259414852,0.09972681041054898,0.9471365809440613,0.0
gt,127,8.466666666666667,fine,8,True,0.02617258884968077,0.004667758638561137,0.010027900195859515,0.015903817716523605,0.9471365809440613,0.0
gt,128,8.533333333333333,fine,9,True,0.030274037346459275,0.006011174084484063,0.002944065198998902,0.012186745600180182,0.9471365809440613,0.0
gt,129,8.6,fine,10,True,0.030062184607043747,0.009158958397560327,0.009727728995152608,0.046061584734905514,0.9471365809440613,0.0
gt,130,8.666666666666666,fine,11,True,0.02663209838672133,0.005937395678522107,0.010643683923670733,0.014668134442139436,0.9471365809440613,0.0
gt,131,8.733333333333333,fine,12,True,0.026943027086474,0.00927244808277673,0.010711019144272594,0.05984370065036626,0.9471365809440613,0.0
gt,132,8.8,fine,13,True,0.02856934827318115,0.005898029164545255,0.008368743878909823,0.020878238204176225,0.9471365809440613,0.0
gt,133,8.866666666666667,fine,14,True,0.027751300926623923,0.0030123255634851055,0.007128980500239838,0.005300527270339583,0.9471365809440613,0.0
gt,134,8.933333333333334,fine,15,True,0.04245972367318192,0.06973304895875711,0.0690499748822055,1.971616250206142,0.7885462641716003,0.15859031677246094
gt,135,9.0,fine,16,True,0.01684718420347703,0.058970013686224475,0.12850016477554296,1.9721478291323564,0.7885462641716003,0.0
gt,136,9.066666666666666,fine,17,True,0.007747014128233502,0.010041623406611326,0.06830329093600633,0.06903824692558191,0.7885462641716003,0.0
gt,137,9.133333333333333,fine,18,True,0.003393391694337959,0.0048796611586924285,0.005772215440227513,0.09237948884402314,0.7885462641716003,0.0
gt,138,9.2,fine,19,True,0.0014965207954095235,0.0020317885999876694,0.003914645612562902,0.05218751020712897,0.7885462641716003,0.0
gt,139,9.266666666666667,fine,20,True,0.02069739210226986,0.019485529323935092,0.021069628816185088,0.17776790968404055,0.9471365809440613,0.15859031677246094
gt,140,9.333333333333334,fine,21,True,0.021865597791759644,0.006950791097164192,0.020675378884999155,0.051870143246912304,0.9471365809440613,0.0
gt,141,9.4,fine,22,True,0.028652676312937532,0.009110815296476544,0.011917889917276344,0.029482885016041127,0.9471365809440613,0.0
gt,142,9.466666666666667,fine,23,True,0.028130430373066333,0.0014706993091398895,0.009345609130164283,0.0011725727185832868,0.9471365809440613,0.0
gt,143,9.533333333333333,fine,0,False,,,,,0.9471365809440613,
gt,144,9.6,fine,1,False,0.027156227981619218,,,,0.9471365809440613,0.0
gt,145,9.666666666666666,fine,2,False,0.025606809296993136,0.00784219184716289,,0.042493963668882584,0.9471365809440613,0.0
gt,146,9.733333333333333,fine,3,True,0.02066473732682893,0.0063655743127138,0.009426851033035583,0.015209503910412314,0.9471365809440613,0.0
gt,147,9.8,fine,4,True,0.021887558569210663,0.0051763415702453216,0.007167839008597906,0.027967260650266113,0.9471365809440613,0.0
gt,148,9.866666666666667,fine,5,True,0.01947139230471414,0.0041504564167150265,0.006337967555757931,0.01336101638694187,0.9471365809440613,0.0
gt,149,9.933333333333334,fine,6,True,0.01704333912367591,0.004140217385550616,0.005694332421418251,0.016943953831967007,0.9471365809440613,0.0
gt,150,10.0,fine,7,True,0.017683895377050878,0.0029768331350023517,0.004055856363081531,0.014020288607906495,0.9471365809440613,0.0
gt,151,10.066666666666666,fine,8,True,0.01870182236459347,0.003501237946343718,0.0021822868456507732,0.01696670218662033,0.9471365809440613,0.0
gt,152,10.133333333333333,fine,9,True,0.016563322282236618,0.003450762385395835,0.00503224935859813,0.011838966232771808,0.9471365809440613,0.0
gt,153,10.2,fine,10,True,0.016102301002369486,0.002871847516555245,0.005415168154524169,0.015063251868514982,0.9471365809440613,0.0
gt,154,10.266666666666667,fine,11,True,0.018711472293893805,0.005641835947813007,0.006103930922775522,0.04152460029978755,0.9471365809440613,0.0
gt,155,10.333333333333334,fine,12,True,0.017154954837485647,0.002364883115574433,0.007114040700803642,0.004937663935145387,0.9471365809440613,0.0
gt,156,10.4,fine,13,True,0.018218915436586065,0.002909950842737288,0.004165875062468454,0.011735605210355105,0.9471365809440613,0.0
gt,157,10.466666666666667,fine,14,True,0.01577751056491761,0.004140079691023224,0.005870814823048563,0.019446574895180757,0.9471365809440613,0.0
gt,158,10.533333333333333,fine,15,True,0.014286657777899177,0.003010515017563149,0.0035769793824067028,0.015173733528511257,0.9471365809440613,0.0
gt,159,10.6,fine,16,True,0.014446801254091658,0.004801495693897156,0.006383193886532151,0.055787560233822475,0.9471365809440613,0.0
gt,160,10.666666666666666,fine,17,True,0.014773708567154233,0.002922874550750631,0.00703379467310517,0.01976342437702472,0.9471365809440613,0.0
gt,161,10.733333333333333,fine,18,True,0.011733287018729367,0.00390041852915379,0.005678819717824164,0.01721748632568476,0.9471365809440613,0.0
gt,162,10.8,fine,19,True,0.011403504917220711,0.004998250048887584,0.0065767786588085825,0.09295080896757424,0.9471365809440613,0.0
gt,163,10.866666666666667,fine,20,True,0.010492665988602901,0.0021836411851817636,0.004193199419195116,0.016458658517472524,0.9471365809440613,0.0
gt,164,10.933333333333334,fine,21,True,0.00833353612093616,0.0033221077716196167,0.0034829050424038115,0.036450620746358076,0.9471365809440613,0.0
gt,165,11.0,fine,22,True,0.007239688996575542,0.0017585645999812951,0.0032442835041198554,0.01571339694387497,0.9471365809440613,0.0
gt,166,11.066666666666666,fine,23,True,0.007586323741819067,0.0020142492146479943,0.003123560046055605,0.03584173450052497,0.9471365809440613,0.0
gt,167,11.133333333333333,fine,0,False,,,,,0.9471365809440613,
gt,168,11.2,fine,1,False,0.005523535312370543,,,,0.9471365809440613,0.0
gt,169,11.266666666666667,fine,2,False,0.00637373853415454,0.0023086357791604066,,0.06542932922439393,0.9471365809440613,0.0
gt,170,11.333333333333334,fine,3,True,0.006863816898721143,0.006087130560040075,0.007904295373790338,0.4207373481898635,0.6095908284187317,0.3375457525253296
gt,171,11.4,fine,4,True,0.0031504212139100356,0.006850676766799799,0.012325643267736053,0.7663382329869879,0.5297356843948364,0.07985514402389526
gt,172,11.466666666666667,fine,5,True,0.001085945267101292,0.0025904146967865175,0.008230465137166987,0.3577981549722813,0.48127755522727966,0.04845812916755676
gt,173,11.533333333333333,fine,6,True,0.0028355545966259523,0.0027175448451923537,0.004516150472914355,0.7021039568861047,0.3931717872619629,0.08810576796531677
gt,174,11.6,fine,7,True,0.0017079234691683048,0.0021443692027094496,0.004470615168582374,0.34346778595112215,0.3270925283432007,0.06607925891876221
gt,175,11.666666666666666,fine,8,True,0.00403090827563695,0.0029350457837293603,0.0036301909921066583,0.23373108870199655,0.2389867752790451,0.08810575306415558
gt,176,11.733333333333333,fine,9,True,0.005558219919809606,0.0016998326307696566,0.0018630152900441846,0.012424864952079284,0.1729074865579605,0.0660792887210846
gt,177,11.8,fine,10,True,0.009208204089832701,0.004053115741156728,0.003252669178679264,0.030336933778022268,0.08920705318450928,0.08370043337345123
gt,178,11.866666666666667,fine,11,True,0.009156067258913167,0.0014720379508681,0.004482290863509177,0.012834500379423686,0.023127762600779533,0.06607929058372974
gt,179,11.933333333333334,fine,12,True,0.012568948942537819,0.004595295524392461,0.004406621266138556,0.04114009095776949,0.0,0.023127762600779533
gt,180,12.0,fine,13,True,0.014645136656497202,0.00270416069889536,0.004760601666631063,0.008154139289966333,0.0,0.0
gt,181,12.066666666666666,fine,14,True,0.012443312723521078,0.005725906546163126,0.006232402409268411,0.07665412271760896,0.0,0.0
gt,182,12.133333333333333,fine,15,True,0.017440659448891678,0.006663976988704444,0.011839311756444012,0.04477733079617707,0.0,0.0
gt,183,12.2,fine,16,True,0.01619297173224035,0.004245966657768141,0.010118090697468916,0.02916177212077642,0.0,0.0
gt,184,12.266666666666667,fine,17,True,0.02373917448790045,0.008275005252901861,0.010438971856287307,0.014997792010282285,0.0,0.0
gt,185,12.333333333333334,fine,18,True,0.022482621605696248,0.006220557669584108,0.010959020859474932,0.034771500650840226,0.0,0.0
gt,186,12.4,fine,19,True,0.024278407975595474,0.005714180665078931,0.011823459875115083,0.026955600692040838,0.0,0.0
gt,187,12.466666666666667,fine,20,True,0.026910773564155444,0.004712491038927213,0.009093877532946425,0.01169220624984546,0.0,0.0
gt,188,12.533333333333333,fine,21,True,0.024550700194349673,0.0037811452809161854,0.006125380100610185,0.006604661359717601,0.0,0.0
gt,189,12.6,fine,22,True,0.02825157474778939,0.009027823799423648,0.009003491882537027,0.04887941669015494,0.0,0.0
gt,190,12.666666666666666,fine,23,True,0.029328715013759027,0.0067216108028251296,0.0060703104036410275,0.026563333626960284,0.0,0.0
wam,23,1.5333333333333334,free,0,False,,,,,0.005859375,
wam,24,1.6,free,1,False,0.0113902974311474,,,,0.00390625,0.001953125
wam,25,1.6666666666666667,free,2,False,0.010065990737958686,0.0027856314754175146,,0.0261915047856891,0.00390625,0.0
wam,26,1.7333333333333334,free,3,True,0.014416813313309441,0.004591777784819501,0.006382135567039693,0.007424109114038124,0.001953125,0.001953125
wam,27,1.8,free,4,True,0.013073791117091128,0.002618348428955669,0.006709620854759189,0.013401887177666882,0.00390625,0.001953125
wam,28,1.8666666666666667,free,5,True,0.013681039325719574,0.002563989519419691,0.004194609973986325,0.017346488988688402,0.00390625,0.0
wam,29,1.9333333333333333,free,6,True,0.01379128241402041,0.00363257268037733,0.005785354298438218,0.034936122608949405,0.001953125,0.001953125
wam,30,2.0,free,7,True,0.015929669567432185,0.0033001772018431143,0.005770007031304398,0.014380384863317497,0.0,0.001953125
wam,31,2.066666666666667,free,8,True,0.01656117253588552,0.004619058641596492,0.0063632516903070905,0.03968118873067683,0.0,0.0
wam,32,2.1333333333333333,free,9,True,0.016892214449870598,0.0033297880047702616,0.00689755729804364,0.019620568344854372,0.0,0.0
wam,33,2.2,free,10,True,0.01689924777716246,0.002628225875775412,0.005018791709313606,0.012098688849676131,0.0,0.0
wam,34,2.2666666666666666,free,11,True,0.01942091479739525,0.004769588667001426,0.005343693881175626,0.02496987943515816,0.0,0.0
wam,35,2.3333333333333335,free,12,True,0.018159148891341178,0.0034472112900592023,0.00747610943406212,0.014590540377132144,0.0,0.0
wam,36,2.4,free,13,True,0.017156604754843707,0.0032433238364492512,0.005878848867062892,0.015268937427289742,0.001953125,0.001953125
wam,37,2.466666666666667,free,14,True,0.01645869816592806,0.0038156290798757662,0.006533846133398711,0.024917100966107886,0.0,0.001953125
wam,38,2.533333333333333,free,15,True,0.01648073832324878,0.0041261669163008795,0.007567127145936947,0.03138188692485744,0.0,0.0
wam,39,2.6,free,16,True,0.012718547921619992,0.004971335730121145,0.008106917601979527,0.025189754576927403,0.0,0.0
wam,40,2.6666666666666665,free,17,True,0.013639472920656965,0.00412395804616943,0.007825122451934344,0.04657441490547942,0.001953125,0.001953125
wam,41,2.7333333333333334,free,18,True,0.012345570584852403,0.003073021351631807,0.0065186975473899515,0.023069695050853434,0.00390625,0.001953125
wam,42,2.8,free,19,True,0.01222215495648125,0.0018102775028281557,0.00394876120632336,0.010808816131349208,0.0,0.00390625
wam,43,2.8666666666666667,free,20,True,0.014253139470937218,0.003179090214690533,0.003901498348671613,0.017168703860484524,0.0,0.0
wam,44,2.933333333333333,free,21,True,0.008174112674741442,0.007644476610471201,0.009897741389327159,0.09219831700417658,0.0,0.0
wam,45,3.0,transition,22,False,0.012425698651779886,0.005636322894177166,0.013035639252525244,0.06740316555929793,-0.00390625,0.00390625
wam,46,3.066666666666667,transition,23,False,0.009293870812246476,0.0033928559231486475,0.008751266539799572,0.007373934205057164,0.0,0.00390625
wam,47,3.1333333333333333,transition,0,False,,,,,0.21484375,
wam,48,3.2,transition,1,False,0.00477923751201077,,,,0.224609375,0.009765625
wam,49,3.2666666666666666,transition,2,False,0.004353947152214644,0.0034499599176985017,,0.28164751798533716,0.240234375,0.015625
wam,50,3.3333333333333335,transition,3,False,0.006911036116815967,0.00461551561469175,0.007565750484217174,0.2453330022673983,0.255859375,0.015625
wam,51,3.4,transition,4,False,0.006795302933012212,0.0022574184393232824,0.005710583587590378,0.05411269363852822,0.2705078125,0.0146484375
wam,52,3.466666666666667,transition,5,False,0.006431404206554051,0.003036339007401069,0.004641705282198172,0.10396153145451881,0.279296875,0.0087890625
wam,53,3.533333333333333,transition,6,False,0.006571114429561402,0.001370989175758,0.0028918095376549344,0.022006941098079102,0.267578125,0.01171875
wam,54,3.6,transition,7,False,0.008771141206680148,0.003512111553894252,0.0040475731300419066,0.06501828119185515,0.294921875,0.02734375
wam,55,3.6666666666666665,transition,8,False,0.008663350084267971,0.004299598959112576,0.006581549693091463,0.12156565440273248,0.294921875,0.0
wam,56,3.7333333333333334,transition,9,False,0.009031522751032665,0.004039586931700506,0.006635691336252118,0.10341283646903066,0.2958984375,0.0009765625
wam,57,3.8,transition,10,False,0.009899079585038521,0.0015663817273902972,0.004640402159101865,0.009512445608358289,0.3154296875,0.01953125
wam,58,3.8666666666666667,transition,11,False,0.010915601209421566,0.003368913834083707,0.003370334423097349,0.047736435178148184,0.3251953125,0.009765625
wam,59,3.933333333333333,transition,12,False,0.011913356796676945,0.0033685756309446532,0.005939111062373376,0.03980186864105606,0.33984375,0.0146484375
wam,60,4.0,fine,13,True,0.010287843090921754,0.0021993655043961577,0.005278227083933723,0.008954245464152022,0.353515625,0.013671875
wam,61,4.066666666666666,fine,14,True,0.013294231583532963,0.004606221054335398,0.005998037374472381,0.04452362536031895,0.3671875,0.013671875
wam,62,4.133333333333334,fine,15,True,0.012256283697444558,0.0034370989406760227,0.0077719356400080914,0.03294603354509207,0.3642578125,0.0029296875
wam,63,4.2,fine,16,True,0.010406834732391342,0.003796744220241246,0.004828027844888467,0.043100278923056345,0.359375,0.0048828125
wam,64,4.266666666666667,fine,17,True,0.0111694772293071,0.004329286437743418,0.0073755123184770285,0.07811970400504964,0.3603515625,0.0009765625
